CG
Line A: Structure Position, Actual Response - Global X (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, Actual Response - Global Y (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line C: Structure Position, Actual Response - Global Z (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]

*Time (s),Line A (m),Line B (m),Line C (m)
510.70001,-0.243897318840027,-3.25255021452904E-02,-0.108221240341663
510.80002,-0.246472463011742,-3.28608527779579E-02,-0.118641242384911
510.89999,-0.249504387378693,-0.033214945346117,-0.129713758826256
511,-0.252969086170197,-3.35903912782669E-02,-0.141428574919701
511.10001,-0.256834924221039,-3.39890643954277E-02,-0.153775334358215
511.20001,-0.261062502861023,-3.44122052192688E-02,-0.166743889451027
511.30002,-0.265604943037033,-3.48599925637245E-02,-0.180324569344521
511.39999,-0.270407915115356,-3.53324264287949E-02,-0.19450768828392
511.5,-0.275410115718842,-3.58283668756485E-02,-0.209283694624901
511.60001,-0.280543923377991,-3.63463833928108E-02,-0.224642798304558
511.70001,-0.285736113786697,-3.68844121694565E-02,-0.240575164556503
511.80002,-0.290908634662628,-3.74411605298519E-02,-0.257070988416672
511.89999,-0.295979976654053,-3.80150675773621E-02,-0.274120599031448
512,-0.300866335630417,-3.86044308543205E-02,-0.291713684797287
512.10004,-0.305483192205429,-3.92074398696423E-02,-0.309839576482773
512.20001,-0.309746891260147,-3.98223102092743E-02,-0.328486829996109
512.29999,-0.313576370477676,-4.04481291770935E-02,-0.347643405199051
512.40002,-0.316894978284836,-0.041084211319685,-0.367296695709229
512.5,-0.319632142782211,-4.17300648987293E-02,-0.387433171272278
512.60004,-0.321725308895111,-4.23853993415833E-02,-0.408038258552551
512.70001,-0.323121279478073,-4.30509708821774E-02,-0.429096639156342
512.79999,-0.323777765035629,-0.043727733194828,-0.450591951608658
512.90002,-0.323664367198944,-4.44173663854599E-02,-0.472506642341614
513,-0.322763323783875,-4.51220944523811E-02,-0.494821608066559
513.10004,-0.32107013463974,-0.045844342559576,-0.517516732215881
513.20001,-0.318593680858612,-4.65868599712849E-02,-0.54057103395462
513.29999,-0.315356135368347,-4.73527349531651E-02,-0.563961982727051
513.40002,-0.311392575502396,-4.81451563537121E-02,-0.587665915489197
513.5,-0.306750357151031,-4.89674508571625E-02,-0.611657679080963
513.60004,-0.301488399505615,-4.98228780925274E-02,-0.635911107063293
513.70001,-0.2956762611866,-5.07146306335926E-02,-0.660398900508881
513.79999,-0.289392799139023,-5.16455993056297E-02,-0.685092151165009
513.90002,-0.282724976539612,-5.26183992624283E-02,-0.709961116313934
514,-0.275766581296921,-5.36351911723614E-02,-0.734974682331085
514.10004,-0.268616497516632,-5.46974390745163E-02,-0.760100841522217
514.20001,-0.261377185583115,-0.055805929005146,-0.785306692123413
514.29999,-0.254152953624725,-5.69609366357327E-02,-0.810558497905731
514.40002,-0.247047930955887,-5.81619739532471E-02,-0.835821688175201
514.5,-0.240164399147034,-5.94076737761497E-02,-0.861060976982117
514.60004,-0.233600959181786,-6.06959573924541E-02,-0.886240541934967
514.70001,-0.227450788021088,-6.20241016149521E-02,-0.911324620246887
514.79999,-0.221799805760384,-6.33886530995369E-02,-0.936276972293854
514.90002,-0.216725125908852,-6.47852793335915E-02,-0.961061358451843
515,-0.212293833494186,-6.62089586257935E-02,-0.985641956329346
515.10004,-0.208561956882477,-6.76539614796638E-02,-1.00998270511627
515.20001,-0.205573886632919,-0.069114163517952,-1.03404819965363
515.29999,-0.203362017869949,-7.05828666687012E-02,-1.05780363082886
515.40002,-0.201946526765823,-0.072053037583828,-1.08121490478516
515.5,-0.201335623860359,-7.35172480344772E-02,-1.10424911975861
515.60004,-0.201525941491127,-7.49678909778595E-02,-1.12687420845032
515.70001,-0.202502995729446,-7.63971880078316E-02,-1.14905941486359
515.79999,-0.204241767525673,-7.77974501252174E-02,-1.17077541351318
515.90002,-0.206707388162613,-7.91611820459366E-02,-1.19199442863464
516,-0.209855735301971,-8.04811492562294E-02,-1.21269011497498
516.10004,-0.213634312152863,-8.17504599690437E-02,-1.2328382730484
516.20001,-0.217983171343803,-8.29628333449364E-02,-1.2524162530899
516.29999,-0.222835570573807,-8.41126963496208E-02,-1.27140355110168
516.40002,-0.228118821978569,-8.51951315999031E-02,-1.2897812128067
516.5,-0.23375529050827,-8.62060785293579E-02,-1.30753254890442
516.60004,-0.239663645625114,-0.087142325937748,-1.32464289665222
516.70001,-0.245760098099709,-8.80016908049583E-02,-1.34109950065613
516.79999,-0.251959681510925,-0.088783010840416,-1.3568913936615
516.90002,-0.258177727460861,-8.94862711429596E-02,-1.37200999259949
517,-0.264330953359604,-9.01125222444534E-02,-1.38644802570343
517.10004,-0.270338863134384,-9.06640663743019E-02,-1.40020048618317
517.20001,-0.276124745607376,-9.11445766687393E-02,-1.41326403617859
517.29999,-0.281616628170013,-9.15588960051537E-02,-1.42563724517822
517.40002,-0.286748141050339,-9.19129252433777E-02,-1.43732023239136
517.5,-0.291458904743195,-9.22136828303337E-02,-1.44831430912018
517.60004,-0.295695066452026,-9.24693569540977E-02,-1.4586226940155
517.70001,-0.299409627914429,-9.26889702677727E-02,-1.46824991703033
517.79999,-0.302562564611435,-9.28824469447136E-02,-1.47720170021057
517.90002,-0.305120974779129,-9.30601805448532E-02,-1.48548483848572
518,-0.307058900594711,-9.32332128286362E-02,-1.49310708045959
518.10004,-0.308357387781143,-9.34128537774086E-02,-1.50007700920105
518.20001,-0.309004098176956,-0.093610405921936,-1.50640428066254
518.29999,-0.308993190526962,-9.38370525836945E-02,-1.51209878921509
518.40002,-0.308324933052063,-9.41034406423569E-02,-1.51717114448547
518.5,-0.307005375623703,-9.44196730852127E-02,-1.52163243293762
518.60004,-0.305046081542969,-9.47952568531036E-02,-1.52549338340759
518.70001,-0.302463591098785,-9.52386781573296E-02,-1.52876508235931
518.79999,-0.299279153347015,-9.57573726773262E-02,-1.53145849704742
518.90002,-0.295518636703491,-9.63574349880219E-02,-1.53358399868011
519,-0.29121208190918,-9.70435962080956E-02,-1.53515148162842
519.10004,-0.286393612623215,-9.78191047906876E-02,-1.5361704826355
519.20001,-0.281101405620575,-9.86856669187546E-02,-1.53665053844452
519.29999,-0.275377303361893,-9.96434539556503E-02,-1.53659975528717
519.40002,-0.269266754388809,-0.100691042840481,-1.53602516651154
519.5,-0.26281863451004,-0.101825535297394,-1.53493309020996
519.60004,-0.256084859371185,-0.103042513132095,-1.53332853317261
519.70001,-0.249119952321053,-0.104336261749268,-1.53121542930603
519.79999,-0.241980597376823,-0.105699807405472,-1.52859628200531
519.90002,-0.234725043177605,-0.107124857604504,-1.52547311782837
520,-0.227412447333336,-0.108602441847324,-1.52184689044952
520.10004,-0.220102235674858,-0.110122688114643,-1.51771712303162
520.20001,-0.212853610515594,-0.111675016582012,-1.51308214664459
520.29999,-0.205724820494652,-0.113248415291309,-1.50793933868408
520.40002,-0.198772639036179,-0.114831782877445,-1.5022851228714
520.5,-0.192051857709885,-0.116413906216621,-1.49611520767212
520.60004,-0.185614839196205,-0.117983661592007,-1.48942470550537
520.70001,-0.179511025547981,-0.119530394673347,-1.48220801353455
520.79999,-0.173786342144012,-0.121043957769871,-1.47445893287659
520.90002,-0.168482854962349,-0.122515089809895,-1.46617126464844
521,-0.163638204336166,-0.123935423791409,-1.4573380947113
521.10004,-0.159284800291061,-0.125297427177429,-1.44795310497284
521.20001,-0.155449107289314,-0.126594737172127,-1.43801009654999
521.29999,-0.152151048183441,-0.127822235226631,-1.42750322818756
521.40002,-0.149403288960457,-0.128976047039032,-1.41642713546753
521.5,-0.147210866212845,-0.130053579807281,-1.40477728843689
521.60004,-0.145570814609528,-0.131053492426872,-1.39255034923553
521.70001,-0.14447195827961,-0.131975546479225,-1.37974369525909
521.79999,-0.143894955515862,-0.132820665836334,-1.36635613441467
521.90002,-0.143812596797943,-0.133590802550316,-1.35238778591156
522,-0.144190192222595,-0.134288996458054,-1.33784008026123
522.10004,-0.144986122846603,-0.134919092059135,-1.32271635532379
522.20001,-0.14615261554718,-0.135485768318176,-1.30702149868011
522.29999,-0.147636502981186,-0.135994538664818,-1.29076242446899
522.40002,-0.149379894137383,-0.136451318860054,-1.27394735813141
522.5,-0.151320978999138,-0.136862248182297,-1.25658690929413
522.60004,-0.153394818305969,-0.137233793735504,-1.2386931180954
522.70001,-0.155534356832504,-0.137572437524796,-1.22028017044067
522.79999,-0.157671377062798,-0.137884676456451,-1.20136404037476
522.90002,-0.159737527370453,-0.138176947832108,-1.18196225166321
523,-0.161665499210358,-0.138455495238304,-1.16209411621094
523.10004,-0.16338986158371,-0.138726085424423,-1.14178049564362
523.20001,-0.164848491549492,-0.138994067907333,-1.12104392051697
523.29999,-0.165983900427818,-0.139264568686485,-1.09990859031677
523.40002,-0.166743889451027,-0.139542311429977,-1.07839953899384
523.5,-0.167082965373993,-0.13983128964901,-1.05654299259186
523.60004,-0.166962906718254,-0.140134930610657,-1.03436613082886
523.70001,-0.16635374724865,-0.140456199645996,-1.01189732551575
523.79999,-0.165233910083771,-0.14079749584198,-0.989165723323822
523.90002,-0.163591116666794,-0.141160473227501,-0.966200768947601
524,-0.161421835422516,-0.141546368598938,-0.943031847476959
524.10004,-0.158731535077095,-0.141955405473709,-0.919688999652863
524.20001,-0.155534833669662,-0.142387598752975,-0.896202206611633
524.29999,-0.151855185627937,-0.14284248650074,-0.872601509094238
524.40002,-0.1477240473032,-0.143318921327591,-0.848916590213776
524.5,-0.143180564045906,-0.143815100193024,-0.825176537036896
524.60004,-0.138270944356918,-0.14432866871357,-0.80141007900238
524.70001,-0.133047923445702,-0.144857168197632,-0.777644991874695
524.79999,-0.127569943666458,-0.14539760351181,-0.753908336162567
524.90002,-0.121900230646133,-0.14594703912735,-0.730226755142212
525,-0.116105936467648,-0.146502166986465,-0.706625699996948
525.10004,-0.110257022082806,-0.147059708833694,-0.683130323886871
525.20001,-0.104425124824047,-0.147616326808929,-0.659764766693115
525.29999,-9.86824780702591E-02,-0.14816877245903,-0.636551737785339
525.40002,-9.31008160114288E-02,-0.148714303970337,-0.61351352930069
525.5,-8.77504721283913E-02,-0.14925080537796,-0.59067177772522
525.60004,-8.26991721987724E-02,-0.149776086211205,-0.568047046661377
525.70001,-7.80106484889984E-02,-0.150289103388786,-0.545659363269806
525.79999,-7.37435594201088E-02,-0.150788888335228,-0.523528158664703
525.90002,-6.99503719806671E-02,-0.151275545358658,-0.501672148704529
526,-6.66762515902519E-02,-0.151750415563583,-0.480109810829163
526.10004,-6.39580339193344E-02,-0.152215152978897,-0.458859413862228
526.20001,-6.18232749402523E-02,-0.152672052383423,-0.437938928604126
526.29999,-6.02893643081188E-02,-0.153124794363976,-0.417365878820419
526.40002,-5.93628771603107E-02,-0.153577566146851,-0.397157579660416
526.5,-0.059038832783699,-0.154035240411758,-0.377331525087357
526.60004,-0.05930045992136,-0.154503583908081,-0.357905060052872
526.70001,-6.01190477609634E-02,-0.154988557100296,-0.338895857334137
526.79999,-6.14540167152882E-02,-0.155496969819069,-0.320321440696716
526.90002,-6.32533952593803E-02,-0.156035125255585,-0.302199125289917
527,-0.065454475581646,-0.156609952449799,-0.284546494483948
527.10004,-6.79848715662956E-02,-0.157228484749794,-0.267381280660629
527.20001,-7.07635954022408E-02,-0.157896637916565,-0.250721275806427
527.29999,-7.37026780843735E-02,-0.158620044589043,-0.234583824872971
527.40002,-7.67087861895561E-02,-0.159403681755066,-0.218986392021179
527.5,-7.96849578619003E-02,-0.160252615809441,-0.20394666492939
527.60004,-8.25326964259148E-02,-0.161170542240143,-0.18948170542717
527.70001,-8.51538926362991E-02,-0.162159472703934,-0.175608441233635
527.79999,-8.74529108405113E-02,-0.163220345973969,-0.162343293428421
527.90002,-8.93386974930763E-02,-0.164352551102638,-0.14970238506794
528,-9.07265916466713E-02,-0.165554448962212,-0.137701272964478
528.10004,-9.15401801466942E-02,-0.16682280600071,-0.126354977488518
528.20001,-9.17128473520279E-02,-0.168152317404747,-0.115677691996098
528.29999,-9.11891236901283E-02,-0.169536486268044,-0.105683140456676
528.40002,-8.99258181452751E-02,-0.170967474579811,-9.63843762874603E-02
528.5,-8.78928005695343E-02,-0.17243629693985,-8.77932831645012E-02
528.60004,-8.50735902786255E-02,-0.173932284116745,-7.99206271767616E-02
528.70001,-8.14655944705009E-02,-0.175443589687347,-7.27764889597893E-02
528.79999,-7.70802423357964E-02,-0.176957875490189,-6.63698986172676E-02
528.90002,-7.19427540898323E-02,-0.178461879491806,-6.07088953256607E-02
529,-6.60917609930038E-02,-0.179942160844803,-5.58002069592476E-02
529.10004,-5.95785416662693E-02,-0.181384682655334,-5.16494959592819E-02
529.20001,-5.24662807583809E-02,-0.182775795459747,-4.82613630592823E-02
529.29999,-4.48288582265377E-02,-0.184101819992065,-4.56392280757427E-02
529.40002,-3.67495566606522E-02,-0.18534991145134,-4.37854677438736E-02
529.5,-2.83195823431015E-02,-0.186508238315582,-4.27012741565704E-02
529.60004,-1.96363907307386E-02,-0.187565684318542,-4.23870943486691E-02
529.70001,-1.08018135651946E-02,-0.1885125041008,-4.28422205150127E-02
529.79999,-1.92016817163676E-03,-0.189340621232986,-4.40646409988403E-02
529.90002,6.90370891243219E-03,-0.190043240785599,-4.60514351725578E-02
530,1.55663341283798E-02,-0.190615519881248,-4.87989820539951E-02
530.10004,2.39675063639879E-02,-0.191054567694664,-5.23028038442135E-02
530.20001,3.20121347904205E-02,-0.191359013319016,-5.65576180815697E-02
530.29999,3.96117940545082E-02,-0.191529750823975,-6.15574195981026E-02
530.40002,4.66862693428993E-02,-0.191569447517395,-6.72954469919205E-02
530.5,5.31647652387619E-02,-0.191482871770859,-7.37647414207458E-02
530.60004,5.89869916439056E-02,-0.191276460886002,-8.09577032923698E-02
530.70001,6.41040802001953E-02,-0.190958261489868,-8.88658687472343E-02
530.79999,6.84791505336761E-02,-0.190537676215172,-9.74806100130081E-02
530.90002,7.20877721905708E-02,-0.190025717020035,-0.106792993843555
531,0.074918158352375,-0.189434558153152,-0.116793394088745
531.10004,7.69710391759872E-02,-0.188777133822441,-0.12747186422348
531.20001,7.82595351338387E-02,-0.188067153096199,-0.138818383216858
531.29999,7.88086801767349E-02,-0.18731863796711,-0.150822669267654
531.40002,7.86546617746353E-02,-0.18654590845108,-0.16347374022007
531.5,7.78439193964005E-02,-0.185763329267502,-0.176760032773018
531.60004,7.64319896697998E-02,-0.184984937310219,-0.190669223666191
531.70001,7.44822770357132E-02,-0.184224113821983,-0.205188766121864
531.79999,7.20644742250443E-02,-0.183493480086327,-0.220305532217026
531.90002,6.92529380321503E-02,-0.182804733514786,-0.236005887389183
532,6.61250501871109E-02,-0.182168439030647,-0.252275258302689
532.10004,6.27594292163849E-02,-0.181593835353851,-0.269098460674286
532.20001,5.92344664037228E-02,-0.181088358163834,-0.286459565162659
532.29999,5.56267835199833E-02,-0.180657878518105,-0.304341852664948
532.40002,5.20099513232708E-02,-0.180306628346443,-0.322727829217911
532.5,4.84534576535225E-02,-0.180037036538124,-0.341598898172379
532.60004,4.50218990445137E-02,-0.179849877953529,-0.360935360193253
532.70001,4.17743846774101E-02,-0.179744079709053,-0.380716443061829
532.79999,3.87641899287701E-02,-0.179717034101486,-0.400921195745468
532.90002,3.60385254025459E-02,-0.179764702916145,-0.421527922153473
533,3.36387045681477E-02,-0.179881602525711,-0.442513644695282
533.10004,3.16000953316689E-02,-0.180061101913452,-0.463854670524597
533.20001,2.99523547291756E-02,-0.180295422673225,-0.485526740550995
533.29999,2.87196952849627E-02,-0.18057619035244,-0.507504761219025
533.40002,2.79210917651653E-02,-0.180894419550896,-0.529763340950012
533.5,2.75706369429827E-02,-0.181240722537041,-0.552276313304901
533.60004,2.76778899133205E-02,-0.181605905294418,-0.57501745223999
533.70001,2.82481219619513E-02,-0.181980699300766,-0.597959816455841
533.79999,2.92826127260923E-02,-0.182356089353561,-0.621076345443726
533.90002,3.07789593935013E-02,-0.182723790407181,-0.644339740276337
534,3.27312983572483E-02,-0.183076351881027,-0.667722404003143
534.10004,0.035130463540554,-0.183406829833984,-0.691196858882904
534.20001,3.79641428589821E-02,-0.183709442615509,-0.714735567569733
534.29999,4.12169732153416E-02,-0.18397955596447,-0.738311290740967
534.40002,4.48705665767193E-02,-0.184213653206825,-0.761896848678589
534.5,4.89034838974476E-02,-0.18440917134285,-0.785465240478516
534.60004,5.32912313938141E-02,-0.18456469476223,-0.808989942073822
534.70001,5.80062940716743E-02,-0.184680119156837,-0.832444667816162
534.79999,6.30180537700653E-02,-0.18475604057312,-0.855803668498993
534.90002,6.82928860187531E-02,-0.18479385972023,-0.879041731357574
535,7.37942084670067E-02,-0.184795871376991,-0.90213406085968
535.10004,7.94825628399849E-02,-0.184765085577965,-0.925056576728821
535.20001,8.53157639503479E-02,-0.18470510840416,-0.947785973548889
535.29999,9.12491679191589E-02,-0.18461999297142,-0.970299422740936
535.40002,9.72357764840126E-02,-0.184514075517654,-0.992574870586395
535.5,0.103226512670517,-0.184391841292381,-1.01459109783173
535.60004,0.109170533716679,-0.184257790446281,-1.03632783889771
