Rotation
Line A: Structure Position, Actual Response - Global RX (15MW-Semi-sub) [°]
Line B: Structure Position, Actual Response - Global RY (15MW-Semi-sub) [°]
Line C: Structure Position, Actual Response - Global RZ (15MW-Semi-sub) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
125.8,0.128589928150177,0.10411674529314,0.364643067121506
125.9,0.129608646035194,0.101049423217773,0.328144371509552
126,0.129881858825684,9.77716147899628E-02,0.291955500841141
126.1,0.129416018724442,9.43097025156021E-02,0.256295919418335
126.2,0.128225475549698,9.06935185194016E-02,0.221391662955284
126.3,0.1263267993927,0.086951918900013,0.187451124191284
126.4,0.123740993440151,8.31184089183807E-02,0.154679387807846
126.5,0.120505683124065,7.92151242494583E-02,0.123272880911827
126.6,0.116641566157341,7.52828270196915E-02,9.34213250875473E-02
126.7,0.112197212874889,7.13354125618935E-02,6.53024166822433E-02
126.8,0.107204154133797,0.067413754761219,0.039069976657629
126.9,0.101710885763168,6.35405331850052E-02,1.48871932178736E-02
127,9.57633852958679E-02,5.97496218979359E-02,-7.1117696352303E-03
127.1,8.94074887037277E-02,5.60724921524525E-02,-2.68051344901323E-02
127.2,8.27010422945023E-02,5.25330267846584E-02,-4.40779849886894E-02
127.3,7.56984502077103E-02,4.91603650152683E-02,-5.88365457952023E-02
127.4,6.84612765908241E-02,4.59862761199474E-02,-7.10055530071259E-02
127.5,6.10455311834812E-02,4.30332720279694E-02,-8.05270075798035E-02
127.6,5.35092167556286E-02,4.03290241956711E-02,-8.73496979475021E-02
127.7,4.59134988486767E-02,3.78824770450592E-02,-0.09144327044487
127.8,0.038322813808918,3.57350781559944E-02,-9.27942842245102E-02
127.9,3.07935774326324E-02,3.39026376605034E-02,-9.14087072014809E-02
128,2.33864858746529E-02,3.24035473167896E-02,-8.73149931430817E-02
128.10001,1.61601640284061E-02,3.12655493617058E-02,-8.05477648973465E-02
128.2,9.17396321892738E-03,3.04924603551626E-02,-7.11677446961403E-02
128.3,2.48768809251487E-03,3.01016606390476E-02,-5.92528320848942E-02
128.40001,-3.85459000244737E-03,3.01104690879583E-02,-4.48910295963287E-02
128.5,-9.79867856949568E-03,3.05327009409666E-02,-2.81981788575649E-02
128.60001,-1.52946226298809E-02,3.13684046268463E-02,-9.30282659828663E-03
128.7,-2.02985871583223E-02,3.26320379972458E-02,1.16494540125132E-02
128.8,-2.47745774686337E-02,0.034325122833252,3.44998612999916E-02
128.90001,-2.86814421415329E-02,3.64499464631081E-02,5.90648502111435E-02
129,-3.19910310208797E-02,3.89993190765381E-02,8.51519256830215E-02
129.10001,-3.46747115254402E-02,4.19804193079472E-02,0.112565398216248
129.2,-3.67110036313534E-02,4.53828722238541E-02,0.141090795397758
129.3,-0.038083877414465,4.91975136101246E-02,0.170509040355682
129.40001,-0.038775272667408,5.34130744636059E-02,0.200596287846565
129.5,-3.87847647070885E-02,5.80148659646511E-02,0.231122955679894
129.60001,-3.81025969982147E-02,6.29890263080597E-02,0.261862009763718
129.7,-3.67326959967613E-02,0.068313755095005,0.29258394241333
129.8,-3.46897169947624E-02,7.39724710583687E-02,0.323059231042862
129.90001,-3.19777727127075E-02,7.99362435936928E-02,0.353069484233856
130,-2.86206379532814E-02,8.61776694655418E-02,0.382403016090393
130.10001,-2.46344562619925E-02,9.26731750369072E-02,0.410848170518875
130.2,-2.00492553412914E-02,9.93852838873863E-02,0.438212096691132
130.3,-1.49009637534618E-02,0.106289885938168,0.464303880929947
130.40001,-9.22064855694771E-03,0.113344058394432,0.488957613706589
130.5,-3.05129564367235E-03,0.120517171919346,0.51200807094574
130.60001,3.55721218511462E-03,0.12778040766716,0.533305644989014
130.7,1.05667226016521E-02,0.135086968541145,0.552727520465851
130.8,1.79220270365477E-02,0.142399787902832,0.570147395133972
130.90001,2.55745705217123E-02,0.149669900536537,0.585470974445343
131,3.34598273038864E-02,0.156875818967819,0.598608493804932
131.10001,4.15333174169064E-02,0.163961857557297,0.609491050243378
131.2,4.97253648936749E-02,0.17090417444706,0.618047952651978
131.3,5.79843185842037E-02,0.177661046385765,0.624254047870636
131.40001,0.066252239048481,0.18419237434864,0.628068506717682
131.5,7.44689032435417E-02,0.190460070967674,0.629479289054871
131.60001,8.25775414705277E-02,0.196429744362831,0.628492057323456
131.7,9.05211269855499E-02,0.202070087194443,0.625126779079437
131.8,9.82444137334824E-02,0.207347869873047,0.619418978691101
131.90001,0.105696454644203,0.212226346135139,0.611414968967438
132,0.112830802798271,0.216680616140366,0.60117369890213
132.10001,0.119593359529972,0.220689237117767,0.588780403137207
132.2,0.125945419073105,0.224220246076584,0.574327290058136
132.3,0.131847470998764,0.227248430252075,0.557913720607758
132.40001,0.137253701686859,0.229776084423065,0.539671301841736
132.5,0.142145156860352,0.231764644384384,0.519722938537598
132.60001,0.146491721272469,0.233194664120674,0.498220205307007
132.7,0.150258854031563,0.234066098928452,0.475311696529388
132.8,0.153437927365303,0.234360784292221,0.451159358024597
132.90001,0.156007379293442,0.234069973230362,0.425935298204422
133,0.157966032624245,0.233182415366173,0.399821192026138
133.10001,0.159302935004234,0.231697916984558,0.373011291027069
133.2,0.160024404525757,0.229618743062019,0.345697671175003
133.3,0.16012142598629,0.226944267749786,0.31807741522789
133.40001,0.159612983465195,0.223674774169922,0.290355890989304
133.5,0.158510863780975,0.219819769263268,0.262735366821289
133.60001,0.156832441687584,0.215390518307686,0.235421791672707
133.7,0.154598996043205,0.210393607616425,0.20862190425396
133.8,0.151832178235054,0.204853743314743,0.182532384991646
133.90001,0.148565053939819,0.198785275220871,0.157346352934837
134,0.144831314682961,0.192203536629677,0.133265495300293
134.10001,0.140658736228943,0.1851457208395,0.110454015433788
134.2,0.136086791753769,0.177625104784966,8.90931934118271E-02
134.3,0.131156697869301,0.169680699706078,6.93266913294792E-02
134.40001,0.125902697443962,0.161340549588203,5.12930974364281E-02
134.5,0.120369322597981,0.152647286653519,3.51087562739849E-02
134.60001,0.114600822329521,0.143628150224686,2.08827424794436E-02
134.7,0.1086380854249,0.134330168366432,8.68785381317139E-03
134.8,0.102516338229179,0.124796576797962,-1.41764688305557E-03
134.90001,9.62954759597778E-02,0.115068361163139,-9.3811871483922E-03
135,0.09000563621521,0.105190001428127,-1.51998456567526E-02
135.10001,8.36894959211349E-02,9.52094346284866E-02,-1.88907738775015E-02
135.2,0.077391542494297,8.51678475737572E-02,-2.04618014395237E-02
135.3,7.11525604128838E-02,7.51112475991249E-02,-1.99843216687441E-02
135.40001,6.50028884410858E-02,6.50917738676071E-02,-1.75269059836864E-02
135.5,5.89817054569721E-02,5.51528744399548E-02,-1.31792863830924E-02
135.60001,5.31168319284916E-02,4.53450866043568E-02,-7.03988922759891E-03
135.7,4.74506802856922E-02,3.57070043683052E-02,7.52284657210112E-04
135.8,4.19966578483582E-02,2.62899566441774E-02,1.00627103820443E-02
135.90001,0.036797296255827,1.71247590333223E-02,2.07290817052126E-02
136,3.18644046783447E-02,8.26351810246706E-03,3.25976200401783E-02
136.10001,2.72184386849403E-02,-2.65600509010255E-04,0.045500885695219
136.2,2.28850431740284E-02,-8.42167716473341E-03,5.92603087425232E-02
136.3,1.88779458403587E-02,-1.61766335368156E-02,7.37016201019287E-02
136.40001,1.52007341384888E-02,-2.34904605895281E-02,8.86488184332848E-02
136.5,1.18604190647602E-02,-3.03381234407425E-02,0.103925913572311
136.60001,8.86578671634197E-03,-0.036703135818243,0.119354300200939
136.7,6.2307883054018E-03,-4.25598733127117E-02,0.134766563773155
136.8,3.94209194928408E-03,-0.047887708991766,0.150006324052811
136.90001,2.00342922471464E-03,-5.26774302124977E-02,0.164919078350067
137,4.02346107875928E-04,-5.69169595837593E-02,0.179361283779144
137.10001,-8.69367853738368E-04,-6.06017149984837E-02,0.193205624818802
137.2,-1.82119093369693E-03,-6.37237727642059E-02,0.206324011087418
137.3,-2.46176472865045E-03,-6.62847459316254E-02,0.218617007136345
137.40001,-2.80708633363247E-03,-6.82907849550247E-02,0.229991361498833
137.5,-2.86674965173006E-03,-0.069753997027874,0.240367144346237
137.60001,-2.66656745225191E-03,-7.06766992807388E-02,0.249673038721085
137.7,-2.23161396570504E-03,-7.10830837488174E-02,0.257863581180573
137.8,-1.57498952466995E-03,-7.09861591458321E-02,0.264901250600815
137.90001,-7.20667885616422E-04,-7.04086944460869E-02,0.270762592554092
138,3.02807922707871E-04,-6.93676471710205E-02,0.275434046983719
138.10001,1.47614371962845E-03,-6.78979605436325E-02,0.278898686170578
138.2,2.77831614948809E-03,-6.60268291831017E-02,0.281187802553177
138.3,4.17054025456309E-03,-6.37828782200813E-02,0.28230232000351
138.40001,5.63226127997041E-03,-6.12030178308487E-02,0.282283663749695
138.5,7.13502895087004E-03,-5.83200305700302E-02,0.281159788370132
138.60001,8.6531275883317E-03,-0.055171687155962,0.278967142105103
138.7,1.01619930937886E-02,-5.17942160367966E-02,0.275766134262085
138.8,1.16348434239626E-02,-4.82295043766499E-02,0.27159920334816
138.90001,1.30492011085153E-02,-4.45222444832325E-02,0.266517609357834
139,1.43749751150608E-02,-4.07026149332523E-02,0.260604172945023
139.10001,1.55930984765291E-02,-3.68106365203857E-02,0.25391948223114
139.2,0.016672583296895,-3.28867360949516E-02,0.246531918644905
139.3,1.76080707460642E-02,-2.89766006171703E-02,0.238510131835938
139.40001,1.83771885931492E-02,-2.51143015921116E-02,0.229932725429535
139.5,1.89558304846287E-02,-2.13390700519085E-02,0.220873937010765
139.60001,0.019328523427248,-1.76822766661644E-02,0.211419135332108
139.7,1.94951202720404E-02,-1.41812786459923E-02,0.201644226908684
139.8,1.94333493709564E-02,-1.08702918514609E-02,0.191632673144341
139.90001,1.91397499293089E-02,-7.77852768078446E-03,0.181466832756996
140,1.86194162815809E-02,-4.93401195853949E-03,0.171229332685471
140.10001,1.78510174155235E-02,-2.3609905038029E-03,0.161010131239891
140.2,1.68465506285429E-02,-8.40250140754506E-05,0.150887608528137
140.3,1.56000722199678E-02,1.87638064380735E-03,0.140944331884384
140.40001,0.014116789214313,3.49942944012582E-03,0.13126078248024
140.5,0.012413015589118,4.77673951536417E-03,0.12191354483366
140.60001,1.04918228462338E-02,5.68583002313972E-03,0.112982884049416
140.7,8.36015120148659E-03,6.22193608433008E-03,0.104527741670609
140.8,6.03282451629639E-03,6.37473817914724E-03,9.66185703873634E-02
140.90001,3.52861522696912E-03,6.13307254388928E-03,8.93087014555931E-02
141,8.56177473906428E-04,5.50715206190944E-03,8.26534479856491E-02
141.10001,-1.96039862930775E-03,4.4901012443006E-03,7.66919180750847E-02
141.2,-4.9060988239944E-03,3.08190169744194E-03,7.14599713683128E-02
141.3,-7.95417651534081E-03,1.28765497356653E-03,6.69891014695168E-02
141.40001,-1.10875032842159E-02,-8.80683248396963E-04,6.33065328001976E-02
141.5,-1.42825823277235E-02,-3.43164498917758E-03,6.04265630245209E-02
141.60001,-1.75163354724646E-02,-6.34301919490099E-03,5.83512149751186E-02
141.7,-2.07657050341368E-02,-9.60198231041431E-03,5.70877753198147E-02
141.8,-2.40072254091501E-02,-0.013197410851717,5.66241890192032E-02
141.90001,-2.72206496447325E-02,-1.71179622411728E-02,5.69544322788715E-02
142,-3.03812529891729E-02,-2.13495399802923E-02,5.80462962388992E-02
142.10001,-3.34628373384476E-02,-2.58731264621019E-02,5.98819889128208E-02
142.2,-3.64560559391975E-02,-3.06665059179068E-02,6.24310113489628E-02
142.3,-3.93370725214481E-02,-3.57151478528976E-02,6.56525492668152E-02
142.40001,-4.20854613184929E-02,-4.10045459866524E-02,6.94911107420921E-02
142.5,-4.46842089295387E-02,-4.65116612613201E-02,7.38924592733383E-02
142.60001,-4.71179969608784E-02,-5.22168651223183E-02,0.078796811401844
142.7,-4.93766404688358E-02,-5.80996759235859E-02,8.41357931494713E-02
142.8,-5.14397025108337E-02,-6.41396716237068E-02,8.98479372262955E-02
142.90001,-5.33072091639042E-02,-7.03151002526283E-02,9.58460792899132E-02
143,-5.49655370414257E-02,-0.076606772840023,0.102051608264446
143.10001,-5.64061440527439E-02,-8.29955637454987E-02,0.108381286263466
143.2,-5.76358586549759E-02,-0.089460700750351,0.114743180572987
143.3,-5.86529485881329E-02,-9.59757417440414E-02,0.121050283312798
143.40001,-0.059464193880558,-0.102522455155849,0.127209052443504
143.5,-0.06007981300354,-0.109085105359554,0.133118852972984
143.60001,-6.04877546429634E-02,-0.115635506808758,0.138691872358322
143.7,-6.07067421078682E-02,-0.122155092656612,0.143830597400665
143.8,-6.07383511960506E-02,-0.128620818257332,0.148444712162018
143.90001,-6.06029368937016E-02,-0.135014712810516,0.152445390820503
144,-6.03191703557968E-02,-0.141307607293129,0.15575122833252
144.10001,-5.98971508443355E-02,-0.147485733032227,0.158275499939919
144.2,-5.93588948249817E-02,-0.153528854250908,0.159950286149979
144.3,-5.87234646081924E-02,-0.15941558778286,0.160700216889381
144.40001,-5.80065026879311E-02,-0.165121302008629,0.160478621721268
144.5,-5.72330579161644E-02,-0.170632913708687,0.159222856163979
144.60001,-5.64221255481243E-02,-0.175926879048347,0.156905889511108
144.7,-5.55941686034203E-02,-0.180987372994423,0.153492853045464
144.8,-5.47768324613571E-02,-0.185794562101364,0.148968040943146
144.90001,-5.39882034063339E-02,-0.190334916114807,0.143324986100197
145,-5.32535128295422E-02,-0.194591134786606,0.136572375893593
145.10001,-5.25884553790092E-02,-0.198548674583435,0.128717571496964
145.2,-5.20177781581879E-02,-0.202184706926346,0.119789369404316
145.3,-5.15670962631702E-02,-0.205501049757004,0.109825022518635
145.40001,-5.12466728687286E-02,-0.208485201001167,9.88746285438538E-02
145.5,-5.10753504931927E-02,-0.211120694875717,8.69967043399811E-02
145.60001,-5.10626025497913E-02,-0.213406920433044,0.074259027838707
145.7,-5.12311570346355E-02,-0.2153380215168,0.060735035687685
145.8,-5.15946038067341E-02,-0.216900542378426,4.65142279863358E-02
145.90001,-5.21587282419205E-02,-0.218096226453781,3.16873714327812E-02
146,-5.29280267655849E-02,-0.218928053975105,1.63599532097578E-02
146.10001,-5.39098531007767E-02,-0.219393312931061,6.31232745945454E-04
146.2,-5.51104433834553E-02,-0.219494462013245,-1.53839560225606E-02
146.3,-5.65251186490059E-02,-0.21922804415226,-3.15686352550983E-02
146.40001,-5.81529773771763E-02,-0.218602284789085,-4.78028692305088E-02
146.5,-5.99909052252769E-02,-0.217626258730888,-6.39577805995941E-02
146.60001,-6.20342269539833E-02,-0.216305643320084,-7.99121931195259E-02
146.7,-6.42666295170784E-02,-0.214647367596626,-9.55363437533379E-02
146.8,-6.66835382580757E-02,-0.212667226791382,-0.110705703496933
146.90001,-6.92664459347725E-02,-0.210367098450661,-0.125287085771561
147,-7.19932243227959E-02,-0.20775206387043,-0.139164552092552
147.10001,-7.48604163527489E-02,-0.204846814274788,-0.152215212583542
147.2,-7.78366178274155E-02,-0.201659023761749,-0.164321303367615
147.3,-8.09030905365944E-02,-0.198200643062592,-0.175366908311844
147.40001,-8.40426757931709E-02,-0.194496333599091,-0.185258120298386
147.5,-8.72229412198067E-02,-0.190553620457649,-0.193892627954483
147.60001,-9.04216542840004E-02,-0.186382606625557,-0.201178357005119
147.7,-9.36097130179405E-02,-0.182005316019058,-0.207040131092072
147.8,-9.67715680599213E-02,-0.177440509200096,-0.211409986019135
147.90001,-9.98831167817116E-02,-0.172703295946121,-0.214241355657578
148,-0.102903321385384,-0.167810946702957,-0.215475857257843
148.10001,-0.10581336170435,-0.162774562835693,-0.215087547898293
148.2,-0.108591325581074,-0.157616227865219,-0.21305850148201
148.3,-0.111203365027905,-0.152360707521439,-0.209395289421082
148.40001,-0.113639943301678,-0.147017687559128,-0.204092726111412
148.5,-0.115865409374237,-0.141604989767075,-0.197200059890747
148.60001,-0.117863334715366,-0.136137470602989,-0.18876326084137
148.7,-0.119619742035866,-0.130638107657433,-0.178847625851631
148.8,-0.121105462312698,-0.125122636556625,-0.167536005377769
148.90001,-0.122313484549522,-0.119608663022518,-0.154926508665085
149,-0.123226553201675,-0.11411090195179,-0.14114810526371
149.10001,-0.123832516372204,-0.108645036816597,-0.126319393515587
149.2,-0.124120242893696,-0.103230074048042,-0.110594876110554
149.3,-0.124087862670422,-9.78792831301689E-02,-9.41317677497864E-02
149.40001,-0.123726807534695,-9.26050245761871E-02,-7.70961716771126E-02
149.5,-0.123035430908203,-8.74235257506371E-02,-0.059666633605957
149.60001,-0.122011497616768,-8.23437869548798E-02,-4.20181229710579E-02
149.7,-0.120661459863186,-7.73789435625076E-02,-2.43384130299091E-02
149.8,-0.118978589773178,-0.072543740272522,-6.81100226938725E-03
149.90001,-0.116975329816341,-0.067842610180378,1.03882933035493E-02
150,-0.114655211567879,-6.32855966687202E-02,2.70853582769632E-02
150.10001,-0.112034380435944,-5.88805004954338E-02,4.31069396436214E-02
150.2,-0.109117209911346,-5.46334609389305E-02,5.83045296370983E-02
150.3,-0.105925045907497,-5.05531020462513E-02,7.25253596901894E-02
150.40001,-0.102467454969883,-4.66420762240887E-02,8.56448262929916E-02
150.5,-9.87663939595222E-02,-4.28995341062546E-02,9.75393578410149E-02
150.60001,-0.094836451113224,-3.93323302268982E-02,0.108106784522533
150.7,-0.090703159570694,-3.59472259879112E-02,0.117259785532951
150.8,-8.63880589604378E-02,-3.27356085181236E-02,0.12492436170578
150.90001,-8.19050371646881E-02,-2.97025218605995E-02,0.13105882704258
151,-7.72773548960686E-02,-2.68512573093176E-02,0.135626837611198
151.10001,-7.25387334823609E-02,-2.41747871041298E-02,0.138596683740616
151.2,-6.77094012498856E-02,-2.16810591518879E-02,0.139972984790802
151.3,-0.062816247344017,-1.93615648895502E-02,0.139747500419617
151.40001,-5.78844733536244E-02,-1.72161031514406E-02,0.137962639331818
151.5,-5.29345870018005E-02,-1.52558013796806E-02,0.134634077548981
151.60001,-4.80020754039288E-02,-1.34727554395795E-02,0.129825130105019
151.7,-4.31053005158901E-02,-1.18548469617963E-02,0.123576790094376
151.8,-3.82674671709538E-02,-1.04002058506012E-02,0.115948721766472
151.90001,-3.35181206464767E-02,-9.13086254149675E-03,0.107020743191242
152,-2.88782510906458E-02,-8.03303718566895E-03,9.68591421842575E-02
152.10001,-2.43703462183475E-02,-7.09979934617877E-03,8.55451449751854E-02
152.2,-2.00175084173679E-02,-6.32936367765069E-03,7.31631815433502E-02
152.3,-1.58445537090302E-02,-5.72851207107306E-03,5.97983859479427E-02
152.40001,-1.18704065680504E-02,-5.27845276519656E-03,4.55369725823402E-02
152.5,-8.11378471553326E-03,-4.98517882078886E-03,3.04679404944181E-02
152.60001,-4.59355302155018E-03,-4.85130306333303E-03,0.014679217711091
152.7,-1.3230440672487E-03,-4.87177958711982E-03,-1.74347648862749E-03
